CUG_ID,TARGET_CUG_CNT
6155628,9
558078,17
527516,2
6127277,5
6154308,8
527518,1
561291,2
6157970,1
587451,4
528854,5
527519,48
41362,467
309225153,1
588773,26
561293,56
6157973,4
530732,1
528856,7
6156652,1
6156653,1
561295,2
530733,21
42686,25
6155332,7
6157974,1
6130495,2
590969,1
527220,12
42687,44
6154012,6
6156654,9
41367,42360
6154013,1
6157976,5
41368,5
6155335,2
6130497,4
527222,24
530736,14
6154014,1
586137,1
587458,5
530737,13
41369,6
527224,4
6154016,2
528560,4
591993,3
6155339,2
41071,2
591995,1
42392,8
557920,3
588482,2
42393,1
6156360,6
6156361,1
557921,2
590676,2
41073,12
6157682,57
6155041,2
587163,647
556601,17
530442,10
41074,14
6156363,7
528567,15
6157684,5
587165,1
6156364,1
588486,6
590679,5
6157685,7
6125802,3
531780,2
41077,3
6155044,3
6125803,3
6125804,1
6100966,18
588489,1
556606,5
531782,3
6156367,1
590380,7
587169,11
556607,1
530448,3
6156368,5
588191,7
588192,2
6156070,1
531788,5
6157391,2
6100670,1
6157392,1
6156071,2
556310,5
528275,76
6100671,30
558953,2
588194,2
6125510,3
6126831,8
590388,8
6156073,11
588195,26
6126833,1
530154,1
6156074,12
531491,2
6156076,117
6156077,2
6125515,1
530157,2
557637,23
556317,15
6156078,2
6156079,11
6100679,4
590091,2
560850,31
531495,4
6125518,4
6126839,1
590092,3
560853,2
560854,1
6127860,6
6127861,1
531499,2
6126540,5
560856,1
6127862,5
6125221,5
6126543,5
6127864,8
6125225,1
6126546,1
556026,10
6126547,7
41950,2
6125226,24
6127868,14
6126548,1
41952,1
560561,3
6155921,6
6128890,3
558370,6
586722,11
558371,1
560564,7
6128892,2
6126250,1
6127571,7
557051,21
6155924,1
558373,1
6127572,6
527811,12
99999,2
41957,2
6126252,2
586726,1
557054,1
41959,6
561889,7
6154605,7
558375,6
6127575,1
6128896,2
6155928,1
558377,19
586729,14
6126256,3
527816,13
6100098,1
6126257,62
6127578,3
6154609,26
41660,4
42981,34
6100099,1
561591,5
41661,57
6156950,1
587751,3
41662,1
561592,9
42983,89
585110,1
587752,18
560272,5
6155630,41
6156951,6
587753,1
585111,3
560273,5
41664,15
6154311,2
41665,3
587755,1
41666,3
585113,1
6155633,9
560276,1
6155634,5
6156955,25
560277,2
585116,1
6155636,3
561599,13
6127284,2
6154315,5
6156957,5
585117,1
560279,1
527524,4
590970,2
6154316,57
590971,1
586439,1
6154317,15
6156959,5
585119,1
588781,1
41371,9
530740,2
6157982,3
41373,33
590977,2
587463,270
6154020,8
6154021,1
590979,2
556903,20
41376,1
556904,2
42698,10
6154023,1
6156666,3
6157987,5
527232,3
41378,567
42699,19
6154024,23
586147,1
530747,1
6157988,191
6157989,1
6156668,2
590680,43
529890,719
586148,2
6154026,12
556908,1
586149,2
530749,1
590681,19
6155349,2
528571,23
527237,3
588490,10
590683,2
590684,1
6157690,5
41082,1
588492,9
6100970,13
587172,1
556610,5
530452,1
6125810,1
588494,1
6157693,2
587174,1
6156373,8
530454,4
6157695,5
41087,4
6156375,22
6157697,2
6155055,1
588498,8
6156376,2
6125814,5
6156377,4
6155056,8
557938,3
556617,1
530458,11
6100979,3
6156379,9
590393,1
530160,5
590395,2
6156080,3
558962,3
556320,11
590396,10
555001,2
6156083,1
557644,5
6156084,9
6124201,15
6126843,5
6125523,2
558966,1
6126844,2
555004,3
557646,1
556325,1
6156086,1
557647,1
555005,2
555006,1
6124205,1
557648,5
530169,1
556328,5
6125527,12
6125528,5
6126849,1
6125529,3
6154900,7
585701,53
560863,1
557351,1
6154902,1
6127871,9
6154903,1
560866,2
585705,5
558675,24
560869,4
585708,14
585709,1
558678,2
6100397,5
556036,1
6100398,1
561890,4
556037,10
560570,3
6125237,3
556038,25
586730,3
6125238,9
6126559,7
560571,3
6155931,8
585411,2
38032705,3606
586733,11
561895,15
6127581,1
6155933,7
586734,213
527821,2
560576,8
6154614,1
585415,1
6127583,1
557063,1
560577,1
561898,6
6155936,2
557064,4
558385,8
586737,4
560578,12
41969,20
586738,1
557065,6
6155938,1
6154618,1
6155939,1
6126267,1
6127588,14
558389,5
41670,55
41672,776
42993,8
585120,1
560283,4
6154320,20
6154321,1
587764,25
6155642,3
586444,1
6127291,16
6156965,2
587766,6
42998,2
527531,4
41678,1
585125,1
6154324,12
6156967,1
41679,8
526213,1
558096,2
586449,16
6155649,7
558099,1
590984,15
6127299,60
590985,1
556910,1
590986,1
41383,2
530751,1
587473,6
590987,2
41384,2
6155351,1
587474,7
41385,20
6154031,7
6155352,13
6154032,1
587475,1
588796,7
41386,8853
6155353,1
6157995,1
587476,1
527241,3
6157997,1
527242,6
587477,11
41388,30
41389,5521
6156677,38
527244,1
6154036,1
556918,1
6155359,1
6154039,1
590693,3
590694,1
41091,3
6100980,1
6156380,1
587181,1
557941,2
590696,1
6156382,3
6125820,4
590697,5
41094,21
6100983,1
557943,3
528587,1
6124500,3
6124501,8
587186,1
557945,5
41097,15
6155065,2
6155066,2
557947,21
6125825,1
6155067,4
555307,1
6155068,1
556628,10
6124506,7
6125828,2
6156090,13
556330,1
6156091,5
558972,1
555010,6
530172,2
528296,20
6156092,7
6100693,1
6156094,1
528298,28
6100694,8
558976,3
6156095,4
6124212,3
6156096,6
6156097,3
555015,12
556336,5
530178,10
558979,1
556338,2
6125537,11
556339,1
585710,1
555019,8
6127880,5
6154911,11
526800,2
6154913,3
556041,42
6127883,30
6154914,3
556043,1
558685,2
6125243,1
558686,5
6126565,12
6154917,8
6126566,1
585719,1
6154918,2
6125245,5
6154919,3
556047,1
6127888,2
556048,1
6126568,7
557369,3
560581,1
6126569,12
41972,100
585420,4
526809,6
6154620,2
560584,1
6154621,1
557070,17
558391,2
6155942,5
586744,1
6155943,2
6127592,2
6155944,7
558395,2
527833,1
586749,1
6154627,8
558397,5
527836,5
6127598,5
560290,53
6156971,1
587772,3
41683,10
6155651,12
41685,6
6155652,1
586454,1
41686,37
6156976,5
587777,7
41688,27
6155655,11
586457,1
6155656,2
6154336,1
585137,1
587779,1
590991,1
6155658,1
6154338,2
6155659,2
587480,1
587481,7
527549,6
556920,2
586161,1
6156682,1
586162,1
590997,4
590998,1
586163,1
530763,11
6154041,1
6154042,4
527250,2
6155364,1
41397,12
586166,3
41399,1
6155366,3
6156687,19
6155367,4
6156688,6
6124805,26
6154047,1
530769,7
6154049,4
6124808,3
527259,2
557950,5
587191,25
587192,1
557952,1
6156392,3
6125830,14
587195,7
6155073,2
6125833,2
6155075,1
6124513,1
557957,4
6156398,1
530478,2
557959,3
6125837,3
555319,5
6125839,5
558980,1
530180,1
556340,1
6126861,1
530183,1
556343,5
558985,1
6124222,5
557665,6
558987,1
555024,1
530186,20
6124224,1
557667,1
556346,2
6124225,2
556347,2119
558989,31
6124226,9
6125547,1
555027,10
557669,40
560884,2
6126570,11
556050,1
6127893,1
6125251,12
557373,6
558694,143
6126573,1
557374,26
558695,3
526812,2
6127895,1
584407,1
6127896,2
6125254,3
6154927,13
558699,2
6127898,38
41980,41
6126578,14
6127899,26
560590,5
6125258,1
41983,4
6155951,3
6154630,12
586752,8
6154631,2
41985,6
557081,2
527840,2
586754,3
41986,76
6154633,20
557083,1
585435,2
525201,1
6155956,81
586757,2
560598,1
557086,2
527845,1
585439,5
6154639,1
527849,2
41692,24
6126289,5
41693,5
6155660,1
586462,1
6153005,5
41695,1
6156984,1
6155663,1
587785,3
527550,1
41696,2
41697,1
586465,1
6153009,1
527553,5
585146,10
41699,5
6156989,5
586469,6
528891,43
527556,4
530770,2
530771,2
586172,9
555610,15
6154050,3
6154051,8
6155372,4
6124810,12
555612,1
6155373,3
587496,4
6156695,1
6155375,3
527262,20
556936,3
555615,9
6156697,6
6124814,9
530778,1
6156698,2
555616,4
556937,18
530779,1
586179,1
6155378,1
6124816,12
6124817,1
6155379,2
6154059,5
6124818,18
527269,3
556640,3
530481,1
6155082,1
555321,3
530483,2
530484,7
6124522,1
6125844,2
555325,5
6123203,27
6155087,8
557968,16
6124525,2
6155088,1
556649,19
557670,1
558992,6
530192,4
556351,4
558993,11
555031,3
558994,89
556353,10
6124232,105
6126874,8
557675,1
530195,5
556355,1
557678,1
555036,14
558999,5
6126878,7
556358,4
6124237,5
560892,9
560893,1
6124239,1
6154931,1
585732,16
585733,2
6126581,8
6154933,13
584413,16
556062,2
525500,2
526822,2
585736,7
526823,1
6125263,2
557385,5
525503,1
6126585,1
6154937,9
585739,2
584101,1
557387,1
6153300,5
6126586,8
526826,1
556067,4
41990,14
6126588,105
584103,1
525506,11
6126589,5
41992,3
6153304,1
584105,2
586762,2
6153306,2
586763,3
527850,3
6126290,1
585444,4
557093,2
6153309,18
41998,5
6155966,5
6154645,7
6154646,1
586768,3
6155968,16
525213,12
-845874847,31
6155969,6
557097,1
585449,1
6153011,1
6126297,7
587790,1
6126298,15
6153013,3
6155670,1
587792,1
6155671,3
587793,3
6153015,2
587794,2
586473,24
6155672,3
6153016,22
585153,3
6155673,13
587796,1
6154353,2
6156995,53
6154354,1
555915,1
527563,1
6154355,12
6155678,2
527566,3
555918,34
6155679,7
527567,4
6154060,3
530783,2
6123501,1
554302,22
530786,5
554304,1
6154065,4
6124824,3
527274,1
6155387,10
6123504,109
6154068,1
556949,1
530490,24
6123509,8
6125850,39
6125851,2
6125852,11
530495,2
6155094,6
530496,108
556656,2
6155097,2
6123214,5
6124536,1
6155099,1
557681,9
6126881,2
584714,1
525800,6
557684,1
6124241,12
525801,1
6125563,1
557685,1
584718,1
557688,2
6124246,1
6126888,9
6125568,65
6124249,13
556070,4
585743,79
585744,1
6154943,2
557392,3
6125271,12
556072,6
525510,8
556073,7
557395,1
6125273,8
525513,1
6153310,2
6125275,1
6126596,7
525514,5
584428,1
584429,1
6153311,7
6126597,1
6154949,4
557398,104
584113,1
6153312,3
6153313,1
6155970,1
6154650,2
585451,2
6155971,7
6153316,1
6155972,3
6154652,1
585453,3
586774,16
6153318,4
6155974,5
6153319,1
525220,1
6155975,1
6155976,4
526542,2
585456,5
6154656,2
6154657,2
6153021,6
527868,2
6155680,12
555920,5
6153025,4
554600,6
527571,15
585164,16
586486,20
586489,1
555927,16
554607,1
555928,3
526255,2
555929,8
526257,3
527578,2
6155390,1
526259,79
586192,28
555630,4
586193,3
586194,1
6154072,5
6155393,5
530795,1
6155394,1
6155395,5
556956,2
6155396,2
6154076,2
527284,4
6123514,7
586199,1
555637,4
527285,5
6154078,5
6155399,3
527287,2
554318,36
6154079,12
6123518,3
6124839,5
6123519,5
556662,1
557983,1
554021,16
554022,14
6125863,4
6123222,1
554023,1
6125864,1
556667,1
557988,1
554025,4
555347,1
556668,7
6125867,4
6123225,5
6153903,7
6123226,4
6153904,1
6153906,2
584722,1
556372,1
555052,2
555053,4
584726,1
584727,1
6125574,8
556375,16
6124254,1
6126896,2
556377,1
6153611,2
6126897,1
6125576,10
6153613,1
6126899,1
6153614,2
585750,12
6153615,5
6154952,1
585753,4
585754,3
6125281,6
6154954,11
585756,1
526843,5
585757,8
6125284,1
6154957,9
584437,18
525524,1
6154958,2
584121,1
6154959,1
6153322,6
526848,1
584124,5
525527,2
6153324,3
585460,15
526849,15
6154660,1
6155981,4
586783,2
6152006,1
6154662,1
527870,5
586784,9
6155984,1
584129,1
6153328,4
585465,19
554904,2
6152009,84
6155986,7
586788,1
585467,6
586789,1
6154668,1
6153030,3
554907,2
527878,6
6153032,8
586490,2
6153034,1
6155691,10
554610,2
6153037,1
585173,7
554611,17
585174,1
6155694,1
527582,1
6155695,1
6123812,1
6123813,3
527583,1
586497,1
526263,2
554615,36
6155698,1
6123815,17
6155699,3
6123817,1
527587,2
556961,2
555641,11
6154082,1
556963,16
554323,2
6124843,7
554326,13
6123525,19
554327,5
6154089,2
6123529,9
6125870,2
554030,50
555351,16
554031,2
6123230,16
555353,11
557996,2
555355,1
6153910,3
557998,2
6153911,1
555357,1
6123236,3
6124558,5
6153914,54
554039,1
6123238,3
6124559,10
584732,3
6125581,5
6124261,1
584735,2
6125582,11
524501,6
556385,2
583100,1
584738,2
6153621,1
556387,7
6153622,2
583102,1
555067,2
6125587,4
524505,19
6153623,1
583103,7
6152303,4
6125589,5
585760,56
6124269,18
6152305,1
6152306,5
6153627,1
6152307,2
526850,1
6125290,15
6153628,5
584444,5
525530,27
6154965,1
584445,1
6125292,9
6154966,8
584446,18
526854,2
6154968,1
584131,5
585769,22
6153331,1
6154969,6
584449,3
6125297,5
6153332,1
6152012,1
6152013,1
585470,2
525538,2
6154670,1
525539,1
6152014,1
586793,2
6155994,3
527881,2
584139,2
6154673,3
6152017,6
6154674,1
6155995,2
6153339,1
6152019,1
554914,4
6154676,6
6155997,6
526563,6
585477,3
6154677,1
585479,1
525245,1
527887,1
554918,6
6153041,7
525247,1
6153044,5
585180,2
525249,13
6153046,8
527590,5
585183,6
6154382,13
6123821,98
6123822,4
6123823,6
6154386,1
554625,2
585187,4
6154387,1
553306,2
553307,1
6123828,8
6123829,5
555650,2
555653,3
555654,1
554333,49
6123532,15
554335,3
555656,3
6123535,1
555657,20
6123536,1
553017,4
6124858,7
6124859,4
556680,11
556683,8
6124561,24
6123241,6
556686,1
6123243,7
524804,1
6152600,6
554045,14
6125887,6
556689,3
6152602,11
6152603,7
6153926,4
6123249,5
6152606,7
556390,1
6125590,7
6124270,3
6124272,6
6125594,22
6125595,1
584748,3
6153631,1
6152310,2
583112,1
6153632,17
556398,7
6153633,1
6125598,8
6152313,1
6124278,3
6125599,5
583114,14
6152314,3
585771,1
6154971,1
6152315,12
584451,4
6152316,1
583117,20
526860,1
6152317,154
6152318,1
526862,2
526863,4
6154977,1
525544,3
585779,130
584142,1
6152021,1
525547,5
525548,28
525549,1
6153346,5
554920,13
6152026,5
554921,4
6154683,12
6152027,15
554922,3
6153349,1
6152028,2
585485,25
527894,1
585488,16
6154689,2
6153052,1
6153053,2
525259,6
6153055,31
585192,1
6153056,1
553310,4
6154392,5
585196,3
585197,12
585198,10
555957,1
585199,1
554637,7
6154398,6
6154399,1
555959,2
553318,2
6122200,8
553319,8
6123839,11
6124860,2
6122204,70
6123540,1
553020,10
6123541,3
6122206,2
553021,3
6123544,2
554345,1
6124866,1
6152901,4
6152902,1
6123546,1
583704,5
6124868,8
6124869,1
6123548,32
6152905,7
6123549,1
6152907,7
583709,1
555372,3
6123250,18
6125892,19
554052,3
6125893,15
6125894,41
556696,1
6153930,7
556697,1
6153931,2
6125896,9
554056,1
6153932,1
524815,1
6124577,1
6152612,1
583413,1
524816,2
555378,11
6125898,1
6123257,1
6153934,1
6149100,2
6153935,4
524819,1
6153936,4
6152616,2
6152618,1
555081,1
6152619,1
6124282,9
555083,3
584757,137
6149107,2
6124284,1
6149108,3
6153640,17
523203,2
6152321,1
6124287,1
6151001,8
6153643,3
555089,1
6153644,23
585780,5
583124,20
6151003,7
6154980,2
6153645,3
6124289,6
583125,6
523208,4
6153647,1
553900,1
583127,4
6154984,4
6152328,8
6153649,196
6152329,4
585786,6
6154986,1
6151009,7
553904,55
6154987,1
584150,1
584467,8
585788,10
553905,1
6153351,2
525556,4
6152031,1
584153,1
584154,1
526878,5
525559,1
6154692,4
6152036,3
584158,48
585494,1
6152039,16
585497,2
554936,10
6153060,1
6154698,2
553616,2
526585,8
553618,1
6153062,1
525266,23
6153064,2
6153065,1
554641,1
553320,2
6153067,16
6123840,5
553321,1
6153069,1
6123844,1
6122509,2
554647,3
555969,7
6122210,3
6122212,2
6122213,29
6122215,2
556994,13
6123551,15
6123552,6
6122217,2
554353,11
556996,7
553034,3
6123554,10
6152912,4
554358,58
555679,34
6152913,10
6149400,2
6149401,10
583716,4
6123559,1
6149403,2
6152917,1
555382,1
555383,7
6124582,5
6123262,1
524822,31
6124583,3
524823,14
6153940,10
6149409,3
524825,1
6152621,1
583422,4
6153942,2
554066,3
6152622,1
555389,1
6153944,7
6123268,1
582104,1
6151303,9
6152624,3
523508,1
583426,16
6151305,3
6151306,3
582107,2
584764,1
6151307,3
555093,1
523210,2
6124293,6
6149119,2
6152330,6
6151010,1
583133,3
555098,1
6151011,15
6152332,4
6153653,2
6154990,2
6124299,3
585791,4
584471,1
6153656,2
583136,21
6153657,2
584473,1
6151016,5
553911,5
583139,1
6151017,2
585795,1
6152338,3
553913,4
6151019,1
526883,234
584476,9
526884,1
584160,1
553915,2
525563,2
585798,2
584478,3
6152040,2
6122800,2
584163,16
525567,1
524248,2
6152045,10
6153367,1
6152046,1
553621,30
6122808,3
6152049,3
554946,16
6153070,1
6153071,2
553628,11
6153073,1
6153074,3
6122512,7
6122513,17
6153076,1
554650,6
6119000,21
553330,33
6123850,11
6122515,6
553331,4
555974,4
6123852,6
6123853,9
6122519,2
554655,12
6119006,1
6123855,1
554657,3
6119007,9
6123857,7
6119009,2
6149700,3
6123859,5
6149702,4
6149703,13
554360,9
6124881,5
553040,9
523800,2
554362,1
553042,9
6149707,10
6149708,1
523802,1
582400,2
6149709,11
583721,8
553044,2
523803,5
553045,1
523804,11
6152921,5
6124886,6
582402,1
555688,3
6151601,4
553046,5
583723,10
553047,2
6151602,3
6151603,2
6152924,1
523807,1
6123568,6
6152925,1
6149411,2
6123569,1
555390,3
6151606,1
6152927,5
6152928,8
555392,2
6123270,1
6123271,1
6151609,2
524831,44
6124592,14
583430,4
6149418,9
555396,2
524834,12
6124595,2
6152631,5
524835,183
583433,2
6124597,2
6123276,7
6151312,6
6124598,5
6124599,1
6123278,2
523517,2
582114,9
6152635,6
583436,3
582115,1
6152636,1
6152637,2
584773,22
6149124,2
6151317,4
582119,1
584775,1
6151319,1
523220,4
6149127,2
6149129,5
583141,1
6151020,1
583143,3
524547,3
583145,1
6151026,1
583148,5
6153669,1
553924,3
6151029,1
526894,39
584171,2
553926,4
6153370,5
584488,2
525575,7
6153371,4
584172,186
584489,9
584173,2
6153372,3
6122811,12
6152053,1
526899,10
584176,2
6152054,15
6153375,5
6152055,1
584177,3
6153376,7
6119300,3
6122816,4
554954,2
6152059,5
6122818,12
6122819,9
553635,1
525283,2
6119306,4325
6153080,1
6119307,9
525286,2
554959,6
6153083,1
553639,2
6153084,1
6121201,24
6153085,1
555981,1
6153086,4
554660,15
6153088,1
555983,8
554663,4
6119013,2
6153089,11
6121207,9
6123864,2
582700,25
554665,1
6121208,107
6122529,1
6123865,6
6151901,2
554667,10
555988,3
554668,4
6151902,8
6149711,26
582706,3
582707,1
6149713,13
6151907,1
553050,7
523810,1
6149716,2
6122236,1
6123573,3
553053,15
6149718,1
553054,59
523813,2
554376,1
6152932,1
583733,7
583734,1
582413,1
554378,1
6152933,3
582414,1
523817,5
523818,1
6123579,3
6148101,1
6152936,3
6149422,11
583738,2
6149424,1
583739,1
6151617,2
6152938,15
6123280,3
524840,1
6151618,2
6148104,1
524841,86
6148105,4
6149426,2
6151619,8
523521,1
524842,14
6149427,3
6148107,2
6149429,4
6153961,25
6123284,37
523524,1
6153962,1
524846,2
554087,22
6151321,8
6150002,1
6152644,4
554089,36
524848,88
6123289,1
6149131,5
6150004,1
6152647,5
6152648,3
584786,9
523231,1
523232,1
6149138,6
6152350,18
523233,19
523234,6
6153673,2
6151031,1
6152352,14
6152353,1
6151032,3
583155,1
6152354,10
6119600,24
584492,1
553930,1
6152357,10
584493,1
6151036,14
6151037,6
6151038,1
6151039,191
525582,7
553935,1
6152060,54
584499,15
553937,16
584183,1
6152062,1
525587,1
6153384,23
6121501,1
6122823,9
6153386,6
6152066,6
6121504,5
552305,7
554962,148
552307,8
552308,8
6122829,3
6121508,5
6119315,5
6119316,2
6153090,7
554968,1
6119318,1
552012,5
525298,2
552013,1
6119020,1
6153096,1
6121213,3
553350,15
6119021,7
6119022,12
6153099,1
6123872,76
6121218,2
582710,10
6123874,2
554676,2
6121219,4
582712,2
6119028,17
6123877,25
6151913,2
6119029,10
6123879,9
6122241,2
6122242,1
6149722,1
579202,32
6148401,22
6151916,9
579204,3
582718,1
6151917,2
579205,1
6123581,1
6123582,3
554383,2
523821,14
6149727,2
523822,2
553063,2
6149728,3
583741,10
553064,29
522502,22
523824,1
554386,1
6151620,2
6150300,3
583743,2
554387,1
6151621,9
581102,2
554388,2
523826,44
6152944,6
6149431,1
582425,5
523828,1
6123589,2
6148112,3
6150305,1
581106,68
6152948,1
583749,1
6148113,1
6151628,5
554091,42
6148114,1
6152949,2
523530,15
6148115,9
523531,28
6150309,37
554094,2
582130,10
524855,1
582131,1
554096,6
6151330,1
6152651,3
554097,1
523535,2
6151332,5
583454,2
6152653,11
584790,6
523538,6
6153976,10
583457,8
522219,1
6151336,6
582137,3
6150016,6
6152658,13
582138,8
6151338,1
6152659,1
584795,7
6149146,5
6150019,3
6149149,3
6153682,1
6119909,26
552602,2
6153684,15
524567,9
524568,8
6121802,15
6119610,8
6152366,3
6121804,2
6151045,9
6153687,5
553940,1
6151046,3
583169,1
6152368,3
6121806,9
6152369,9
6121808,27
525593,7
553946,1
584192,2
584193,10
6153392,1
525596,1
6121510,18
6152072,2
525598,1
584195,8
6153394,3
6153395,6
6153396,1
6152075,1
553650,1
6121514,5
6152076,3
6121516,103
552317,3
6152078,5
6152079,7
554974,3
552318,1
6118003,9
553654,5
6121519,1
6118006,5
579500,3
6121220,3
579502,1
6122542,3
6121222,1
6148702,4
6148703,51
553360,5
579505,12
579506,6
6121225,3
6122546,17
6123882,882
6122548,6
553363,12
552029,5
554686,17
582722,2
6151922,3
582723,1
6119038,3
6149730,1
581403,13
6151923,9
6150604,1
6151925,1
6151926,29
6148413,1
6151927,2
6148414,7
6151928,6
6148415,4
553071,4
6149736,8
6151929,7
553072,4
6122257,9
583750,1
523832,1
6123593,6
6149739,1
583751,6
522512,1
6152951,1
553075,2
583752,2
6152952,1
554397,3
523835,1
6152953,3
582433,1
553077,3
583754,7
6150311,217
582434,2
6149440,17
583756,5
6150314,2
583757,1
6152956,1
6148122,1
6150315,9
6149444,5
6150316,28
6151637,6
6152959,3
6150317,9
6151639,1
581119,2
6148125,6
6149447,1
523541,1
6152660,7
524864,5
552900,3
6151340,1
6153983,3
524866,7
582142,5
6153984,1
583464,6
582144,2
583465,1
6152664,6
6153985,1
552903,8
6150023,9
6152665,7
552904,10
523549,4
6153988,3
552906,20
6153989,1
6119913,3
6149155,1
6151348,10
582149,1
6150028,2
524571,2
6149156,5
523250,11
6149157,5
6151050,2
6153692,17
583173,1
6153693,5
6121810,5
523255,7
523256,1
6152373,8
6121811,1
6121812,6
6121813,1
6153697,1
552615,1
6151056,1
6153699,1
6151057,1
6119624,15
6151059,1
553954,2
549106,1
553955,2
549107,7
6118308,21
553959,1
579801,47
579802,2
6122843,8
552323,9
552324,5
6122844,4
554981,1
6119331,1
552325,30
6152087,1
6122846,1
579806,15
6120204,34
6121526,10
6119333,11
551007,5
6152089,8
6121528,2
551008,28
6119335,4
551009,1
6150900,1
6118016,43
581702,1
6150901,1
553667,7
581703,1
579511,2
6150903,8
553370,3
579515,5
6121234,289
6150908,1
553371,3
579517,1
6122558,2
579519,2
6121239,2
554696,6
6150610,1
554697,33
554698,4
6151932,26
6151933,3
519302,1
579220,2
582734,2
6149740,7
6122260,3
6150612,92
553379,11
